days,hours
1335.0,22.131121599022478
1336.0,22.14441609754718
1337.0,22.817854337701117
1338.0,21.46382684971654
1339.0,24.0
1340.0,22.951128688438917
1341.0,22.961457126172558
1342.0,22.065706276320963
1343.0,22.854293309467597
1344.0,24.0
1345.0,24.0
1346.0,21.59647379278548
1347.0,23.55775952235467
1348.0,24.0
1349.0,24.0
1350.0,22.955623003676045
1351.0,24.0
1352.0,24.0
1353.0,24.0
1354.0,23.401819404951507
1355.0,23.24853389935569
1356.0,24.0
1357.0,22.341292093689486
1358.0,23.278755735786312
1359.0,24.0
1360.0,24.0
1361.0,21.922908489587414
1362.0,24.0
1363.0,24.0
1364.0,24.0
1365.0,24.0
1366.0,24.0
1367.0,24.0
1368.0,23.093070044854226
1369.0,23.77863438956086
1370.0,22.557833581750987
1371.0,24.0
1372.0,23.084538885682996
1373.0,23.865388524701686
1374.0,22.45256606100731
1375.0,24.0
1376.0,23.840979473704884
1377.0,24.0
1378.0,23.41290044773225
1379.0,24.0
1380.0,24.0
1381.0,21.92020803301494
1382.0,24.0
1383.0,21.462519873501712
1384.0,24.0
1385.0,24.0
1386.0,24.0
1387.0,24.0
1388.0,24.0
1389.0,23.39819666416308
1390.0,23.587820317291282
1391.0,24.0
1392.0,22.730156271411417
1393.0,24.0
1394.0,23.02365345809176
1395.0,23.750258422289658
1396.0,24.0
1397.0,22.47458799843302
1398.0,23.699069579220563
1399.0,24.0
1400.0,22.575786497979276
1401.0,23.8951197684537
1402.0,24.0
1403.0,23.247186651149228
1404.0,23.70735965208317
1405.0,23.148316275223955
1406.0,23.203619301715598
1407.0,24.0
1408.0,22.385724529190327
1409.0,23.75323628659785
1410.0,24.0
1411.0,24.0
1412.0,23.235962576707472
1413.0,24.0
1414.0,24.0
1415.0,23.826730443579347
1416.0,22.089696930077096
1417.0,24.0
1418.0,24.0
1419.0,23.88197057384968
1420.0,22.976036499853837
1421.0,24.0
1422.0,23.90572134473006
1423.0,23.285318080787576
1424.0,23.82510344125479
1425.0,22.38570827379109
1426.0,22.91584841786013
1427.0,24.0
1428.0,24.0
1429.0,24.0
1430.0,23.97108898881276
1431.0,24.0
1432.0,23.292778645484535
1433.0,21.939293994398813
1434.0,22.99333667888736
1435.0,23.45771850518321
1436.0,24.0
1437.0,22.2059880888261
1438.0,24.0
1439.0,24.0
1440.0,24.0
1441.0,24.0
1442.0,24.0
1443.0,23.174435511411605
1444.0,24.0
1445.0,23.865065783425823
1446.0,24.0
1447.0,24.0
1448.0,21.932201923359322
1449.0,24.0
1450.0,24.0
1451.0,24.0
1452.0,24.0
1453.0,24.0
1454.0,24.0
1455.0,23.68576979773961
1456.0,24.0
1457.0,24.0
1458.0,24.0
1459.0,24.0
1460.0,24.0
1461.0,23.481459424289408
1462.0,23.250465118299616
1463.0,24.0
1464.0,22.78328216589445
1465.0,23.900278709957984
1466.0,23.042470095114634
1467.0,23.50997437166237
1468.0,22.84475234836508
1469.0,24.0
1470.0,23.82155318466606
1471.0,24.0
1472.0,23.663280788314044
1473.0,24.0
1474.0,24.0
1475.0,24.0
1476.0,24.0
1477.0,24.0
1478.0,23.920414349352107
1479.0,22.483031571507713
1480.0,22.918074545700186
1481.0,24.0
1482.0,24.0
1483.0,24.0
1484.0,24.0
1485.0,24.0
1486.0,24.0
1487.0,24.0
1488.0,24.0
1489.0,22.79159290229618
1490.0,24.0
1491.0,23.05292069023679
1492.0,23.23047159962588
1493.0,24.0
1494.0,23.785242994880576
1495.0,24.0
1496.0,24.0
1497.0,24.0
1498.0,23.345719702295078
1499.0,24.0
1500.0,24.0
1501.0,22.584065000558493
1502.0,24.0
1503.0,24.0
1504.0,24.0
1505.0,21.81500597800387
1506.0,24.0
1507.0,24.0
1508.0,24.0
1509.0,22.59424092715425
1510.0,22.92978425641068
1511.0,24.0
1512.0,23.996368488078346
1513.0,23.565367768289583
1514.0,24.0
1515.0,22.235943433104033
1516.0,24.0
1517.0,24.0
1518.0,23.117802326542645
1519.0,24.0
1520.0,24.0
1521.0,22.771849352514657
1522.0,24.0
1523.0,23.14536193442563
1524.0,23.949854820018917
1525.0,23.839743097894992
1526.0,23.05657764809045
1527.0,24.0
1528.0,23.439738741771833
1529.0,24.0
1530.0,24.0
1531.0,23.76583425428176
1532.0,22.600632044452105
1533.0,22.980503060432188
1534.0,23.74420041096638
1535.0,24.0
1536.0,24.0
1537.0,24.0
1538.0,23.67664113685949
1539.0,24.0
1540.0,24.0
1541.0,24.0
1542.0,23.104489192691823
1543.0,24.0
1544.0,23.45059443362894
1545.0,24.0
1546.0,24.0
1547.0,24.0
1548.0,24.0
1549.0,24.0
1550.0,24.0
1551.0,24.0
1552.0,24.0
1553.0,24.0
1554.0,22.87401584290461
1555.0,22.214952076406956
1556.0,24.0
1557.0,23.973958140517052
1558.0,24.0
1559.0,21.487678143088175
1560.0,23.573322135273354
1561.0,24.0
1562.0,24.0
1563.0,24.0
1564.0,24.0
1565.0,23.562713522414057
1566.0,23.667382779836476
1567.0,24.0
1568.0,24.0
1569.0,24.0
1570.0,24.0
1571.0,23.723538766439773
1572.0,24.0
1573.0,24.0
1574.0,22.435894471733466
1575.0,24.0
1576.0,24.0
1577.0,23.196358109240613
1578.0,24.0
1579.0,24.0
1580.0,24.0
1581.0,24.0
1582.0,24.0
1583.0,23.30325096270781
1584.0,24.0
1585.0,24.0
1586.0,23.873515008023844
1587.0,24.0
1588.0,23.682431479343634
1589.0,24.0
1590.0,24.0
1591.0,24.0
1592.0,23.904808488127518
1593.0,23.205820226591598
1594.0,24.0
1595.0,23.43580990463961
1596.0,23.39981801197226
1597.0,24.0
1598.0,24.0
1599.0,24.0
1600.0,24.0
1601.0,23.990470652850174
1602.0,24.0
1603.0,21.376014438368237
1604.0,23.46532479922872
1605.0,23.033029056454865
1606.0,23.81379136054748
1607.0,23.10939173283983
1608.0,22.439817637248886
1609.0,23.282037593453126
1610.0,23.15321981619332
1611.0,23.908608605396374
1612.0,24.0
1613.0,24.0
1614.0,23.1212777620958
1615.0,22.72477358698442
1616.0,23.88601082673986
1617.0,24.0
1618.0,23.42245777603053
1619.0,24.0
1620.0,24.0
1621.0,23.064502724847898
1622.0,24.0
1623.0,22.837257864486304
1624.0,24.0
1625.0,23.626722775767515
1626.0,23.8397906957123
1627.0,22.866371674261856
1628.0,23.778156433143447
1629.0,21.761852902107453
1630.0,24.0
1631.0,24.0
1632.0,23.2478434115412
1633.0,22.444993386353417
1634.0,24.0
1635.0,23.364048754388193
1636.0,22.34344979425995
1637.0,24.0
1638.0,23.780361520493578
1639.0,23.461097880586877
1640.0,22.873865136458406
1641.0,24.0
1642.0,23.828775537914467
1643.0,24.0
1644.0,24.0
1645.0,22.9556957636338
1646.0,23.021262404341766
1647.0,23.010846936943807
1648.0,24.0
1649.0,24.0
1650.0,23.591443438117803
1651.0,24.0
1652.0,23.162316042781498
1653.0,23.99763401994163
1654.0,23.762355849783642
1655.0,22.022415249080908
1656.0,24.0
1657.0,23.637557557975825
1658.0,24.0
1659.0,22.768870169153853
1660.0,24.0
1661.0,22.133097430191523
1662.0,24.0
1663.0,24.0
1664.0,24.0
1665.0,24.0
1666.0,22.32961648875089
1667.0,23.725825023534384
1668.0,23.64402241388117
1669.0,23.2395675068426
1670.0,24.0
1671.0,23.65382060163309
1672.0,22.173472711079636
1673.0,23.401024941371485
1674.0,24.0
1675.0,22.948436040234593
1676.0,24.0
1677.0,23.162170218329155
1678.0,23.059212528240778
1679.0,24.0
1680.0,24.0
1681.0,24.0
1682.0,23.950178520383627
1683.0,24.0
1684.0,24.0
1685.0,23.635880064147504
1686.0,23.31779471317733
1687.0,24.0
1688.0,24.0
1689.0,23.197531356751664
1690.0,24.0
1691.0,23.830870998738778
1692.0,24.0
1693.0,24.0
1694.0,23.649226918986884
1695.0,24.0
1696.0,23.985041489850058
1697.0,24.0
1698.0,24.0
1699.0,24.0
1700.0,24.0
1701.0,22.74221879735364
1702.0,23.412305085391026
1703.0,24.0
1704.0,22.9308500507421
1705.0,21.58302586255172
1706.0,24.0
1707.0,23.590280292228126
1708.0,22.792724630150737
1709.0,22.50201584165709
1710.0,24.0
1711.0,22.480956537582713
1712.0,22.900087796346615
1713.0,23.733291542476177
1714.0,24.0
1715.0,22.297364982422124
1716.0,21.7120110166414
1717.0,22.260414920368685
1718.0,22.276695018425094
1719.0,23.39151252098833
1720.0,24.0
1721.0,24.0
1722.0,22.580658388519023
1723.0,23.682577592984394
1724.0,24.0
1725.0,23.767164955088337
1726.0,24.0
1727.0,24.0
1728.0,24.0
1729.0,24.0
1730.0,23.52359535074317
1731.0,23.914651701573014
1732.0,22.44576991935392
1733.0,23.302309990030466
1734.0,22.909500574275384
1735.0,24.0
1736.0,23.494791696513147
1737.0,23.815648100524303
1738.0,24.0
1739.0,22.95863840404032
1740.0,22.336320457432358
1741.0,23.788236852508923
1742.0,24.0
1743.0,24.0
1744.0,24.0
1745.0,24.0
1746.0,24.0
1747.0,24.0
1748.0,23.89281193354543
1749.0,23.64771282216611
1750.0,24.0
1751.0,24.0
1752.0,24.0
1753.0,24.0
1754.0,24.0
1755.0,22.924717532092664
1756.0,24.0
1757.0,23.144031292004396
1758.0,22.72624382990248
1759.0,23.019823164190953
1760.0,24.0
1761.0,24.0
1762.0,24.0
1763.0,23.426972675294355
1764.0,24.0
1765.0,24.0
1766.0,22.426487550321127
1767.0,24.0
1768.0,24.0
1769.0,23.213777098749983
1770.0,23.377519319653167
1771.0,24.0
1772.0,24.0
1773.0,22.59359098646603
1774.0,24.0
1775.0,23.91745201031147
1776.0,23.15744833138595
1777.0,24.0
1778.0,23.813258712172296
1779.0,24.0
1780.0,23.447314007669792
1781.0,22.816390049346733
1782.0,24.0
1783.0,24.0
1784.0,24.0
1785.0,24.0
1786.0,23.76872740562766
1787.0,24.0
1788.0,23.800992923107355
1789.0,23.582174547947957
1790.0,23.92041527606135
1791.0,23.711953735766233
1792.0,23.1731755749442
1793.0,24.0
1794.0,23.66100693914147
1795.0,23.950964006903625
1796.0,24.0
1797.0,24.0
1798.0,22.168395536196996
1799.0,23.42191623687884
1800.0,23.670079566660235
1801.0,23.91759059830357
1802.0,23.19555900108479
1803.0,24.0
1804.0,24.0
1805.0,24.0
1806.0,23.078188544957595
1807.0,24.0
1808.0,23.09231728565845
1809.0,24.0
1810.0,24.0
1811.0,23.396259587352297
1812.0,22.40828476018853
1813.0,24.0
1814.0,23.407086329062377
1815.0,22.113399625756582
1816.0,22.331671774093323
1817.0,22.888141331035154
1818.0,24.0
1819.0,24.0
1820.0,23.724621726498906
1821.0,23.03096736066768
1822.0,24.0
1823.0,22.139185942147158
1824.0,24.0
1825.0,24.0
1826.0,23.22012614742424
1827.0,24.0
1828.0,22.03146443848288
1829.0,23.592733177796696
1830.0,22.736237591859027
1831.0,24.0
1832.0,22.568624953417487
1833.0,24.0
1834.0,24.0
1835.0,24.0
1836.0,23.94306747013702
1837.0,24.0
1838.0,24.0
1839.0,23.55358826101488
1840.0,23.58575619709668
1841.0,23.744057577347693
1842.0,23.17586700479959
1843.0,23.752829249200214
1844.0,23.244842836908667
1845.0,24.0
1846.0,24.0
1847.0,23.922974140266387
1848.0,24.0
1849.0,24.0
1850.0,23.303952330114168
1851.0,21.453731071522906
1852.0,24.0
1853.0,24.0
1854.0,24.0
1855.0,24.0
1856.0,24.0
1857.0,24.0
1858.0,23.100561333870512
1859.0,24.0
1860.0,23.655358977992737
1861.0,23.81360225814929
1862.0,24.0
1863.0,19.325087463285833
1864.0,23.72170706138479
1865.0,24.0
1866.0,23.84001917210313
1867.0,24.0
1868.0,21.762072927699656
1869.0,24.0
1870.0,24.0
1871.0,23.507323464003317
1872.0,21.885468809297585
1873.0,22.703453281199128
1874.0,24.0
1875.0,23.481377139149025
1876.0,24.0
1877.0,24.0
1878.0,23.69091396147967
1879.0,24.0
1880.0,23.146676073542324
1881.0,23.301454236539392
1882.0,24.0
1883.0,22.211616309864958
1884.0,23.774204829092763
1885.0,23.556410769735777
1886.0,21.90017090696373
1887.0,23.848373458494077
1888.0,24.0
1889.0,24.0
1890.0,23.829295742730164
1891.0,23.385476558091593
1892.0,23.91728639001188
1893.0,24.0
1894.0,24.0
1895.0,22.981303410426285
1896.0,21.875463457181947
1897.0,23.38431831185555
1898.0,23.75818314125444
1899.0,23.551059956611077
1900.0,22.414006373370295
1901.0,22.66507486171425
1902.0,23.988321522711743
1903.0,24.0
1904.0,23.834394274539672
1905.0,24.0
1906.0,24.0
1907.0,22.450944181023065
1908.0,22.600369126767415
1909.0,24.0
1910.0,23.806570475337796
1911.0,24.0
1912.0,23.28896715434579
1913.0,23.638933624227512
1914.0,23.22481529419435
1915.0,24.0
1916.0,24.0
1917.0,22.8128324474052
1918.0,24.0
1919.0,24.0
1920.0,23.427133189815567
1921.0,23.961296100498007
1922.0,24.0
1923.0,23.133427294658087
1924.0,23.722069638555453
1925.0,23.924552085497815
1926.0,24.0
1927.0,23.321140033772924
1928.0,22.860404954521666
1929.0,24.0
1930.0,23.96470751125161
1931.0,24.0
1932.0,23.786889813059787
1933.0,24.0
1934.0,24.0
1935.0,23.184134849363883
1936.0,24.0
1937.0,22.56267119808448
1938.0,23.404509191657443
1939.0,22.968184965082617
1940.0,22.596564178948082
1941.0,23.038474300419292
1942.0,23.511612180783988
1943.0,23.263439956899084
1944.0,22.941633390303984
1945.0,24.0
1946.0,24.0
1947.0,23.34402840837639
1948.0,23.598214548185908
1949.0,23.569510027828265
1950.0,24.0
1951.0,24.0
1952.0,24.0
1953.0,22.778981781697528
1954.0,22.682188072581006
1955.0,22.779235686448995
1956.0,24.0
1957.0,24.0
1958.0,24.0
1959.0,22.84146993365168
1960.0,23.95290211135754
1961.0,24.0
1962.0,21.890950730244025
1963.0,23.58696317695034
1964.0,24.0
1965.0,24.0
1966.0,23.458069868213702
1967.0,24.0
1968.0,23.931926487343354
1969.0,23.630070611449725
1970.0,23.44929522496169
1971.0,23.002077404042144
1972.0,23.309673615175257
1973.0,24.0
1974.0,24.0
1975.0,22.826311488259005
1976.0,23.399803432585475
1977.0,22.84447503640008
1978.0,23.424272508983236
1979.0,24.0
1980.0,23.98842567082103
1981.0,23.662836036822632
1982.0,23.68835709146225
1983.0,24.0
1984.0,24.0
1985.0,23.615120026569823
1986.0,23.921442677168567
1987.0,24.0
1988.0,24.0
1989.0,23.38633497752849
1990.0,24.0
1991.0,24.0
1992.0,24.0
1993.0,23.948165571498965
1994.0,23.508715313161975
1995.0,24.0
1996.0,24.0
1997.0,24.0
1998.0,23.31042520262869
1999.0,23.81223978634985
2000.0,22.15041552719168
2001.0,24.0
2002.0,22.79963890975685
2003.0,22.816122286272073
2004.0,24.0
2005.0,23.765471938745208
2006.0,23.29628546503519
2007.0,24.0
2008.0,24.0
2009.0,24.0
2010.0,23.296800292238448
2011.0,24.0
2012.0,23.553178034431962
2013.0,22.51810447470154
2014.0,24.0
2015.0,24.0
2016.0,21.99183361034704
2017.0,23.64056646919078
2018.0,24.0
2019.0,23.562923283464944
2020.0,24.0
2021.0,23.553943010089647
2022.0,24.0
2023.0,23.172898895406572
2024.0,24.0
2025.0,23.167945843607992
2026.0,24.0
2027.0,24.0
2028.0,24.0
2029.0,23.40360441244368
2030.0,22.017200072392125
2031.0,24.0
2032.0,24.0
2033.0,23.8162070245938
2034.0,24.0
2035.0,23.825925613098814
2036.0,22.387947350167355
2037.0,24.0
2038.0,24.0
2039.0,23.18959122474299
2040.0,24.0
2041.0,22.59575088581528
2042.0,24.0
2043.0,24.0
2044.0,21.93011791956799
2045.0,23.478919943487895
2046.0,23.525961544481948
2047.0,23.487858956447745
2048.0,23.923687923431054
2049.0,23.761322862115147
2050.0,24.0
2051.0,24.0
2052.0,24.0
2053.0,24.0
2054.0,23.625487044443023
2055.0,23.79651163071709
2056.0,23.936163240359413
2057.0,24.0
2058.0,23.488769419673616
2059.0,24.0
2060.0,24.0
2061.0,24.0
2062.0,23.53929445974952
2063.0,23.985299062783135
2064.0,24.0
2065.0,21.836061286326547
2066.0,24.0
2067.0,23.355518315589343
2068.0,24.0
2069.0,22.511689012050326
2070.0,23.35860947935701
2071.0,24.0
2072.0,24.0
2073.0,22.219778878441794
2074.0,24.0
2075.0,23.240764428138174
2076.0,23.24634614203018
2077.0,24.0
2078.0,24.0
2079.0,22.96501427346953
2080.0,24.0
2081.0,23.989317305258187
2082.0,22.754046791209102
2083.0,24.0
2084.0,24.0
2085.0,23.91371204752586
2086.0,24.0
2087.0,23.95410729692565
2088.0,24.0
2089.0,22.381524563970572
2090.0,24.0
2091.0,24.0
2092.0,23.61394120825425
2093.0,24.0
2094.0,23.329264070592785
2095.0,24.0
2096.0,21.87449451927085
2097.0,24.0
2098.0,24.0
2099.0,24.0
2100.0,24.0
2101.0,23.495171110245664
2102.0,24.0
2103.0,24.0
2104.0,22.018676327981183
2105.0,24.0
2106.0,23.065139754698237
2107.0,24.0
2108.0,24.0
2109.0,24.0
2110.0,23.65817696420761
2111.0,24.0
2112.0,23.43612826011186
2113.0,24.0
2114.0,23.883295582182086
2115.0,23.3923066281925
2116.0,22.399840816598072
2117.0,24.0
2118.0,23.653064710280894
2119.0,23.669970823052935
2120.0,22.342978003690153
2121.0,22.466284611533585
2122.0,24.0
2123.0,23.126738560032216
2124.0,23.002217343713735
2125.0,24.0
2126.0,24.0
2127.0,23.147308143499522
2128.0,24.0
2129.0,24.0
2130.0,24.0
2131.0,24.0
2132.0,23.554105467974033
2133.0,24.0
2134.0,24.0
2135.0,22.817066387144507
2136.0,23.697920150859293
2137.0,24.0
2138.0,24.0
2139.0,22.96215783536807
2140.0,22.809159640707417
2141.0,24.0
2142.0,24.0
2143.0,23.80877834814105
2144.0,23.377542024267058
2145.0,24.0
2146.0,23.873849836467855
2147.0,23.453729608945697
2148.0,23.243936789244856
2149.0,23.769648198759473
2150.0,23.801119398173554
2151.0,24.0
2152.0,24.0
2153.0,23.859733249783154
2154.0,24.0
2155.0,24.0
2156.0,23.18915857485001
2157.0,24.0
2158.0,23.75405141133993
2159.0,23.972495573287677
2160.0,24.0
2161.0,23.744896034338407
2162.0,23.929532299281664
2163.0,22.1737333544201
2164.0,24.0
2165.0,23.44617053199259
2166.0,24.0
2167.0,22.586709299545895
2168.0,23.885321365889826
2169.0,24.0
2170.0,24.0
2171.0,23.67411052126373
2172.0,24.0
2173.0,24.0
2174.0,24.0
2175.0,23.56495539428395
2176.0,23.27932819708337
2177.0,24.0
2178.0,22.26572847377649
2179.0,23.655803850595213
2180.0,24.0
2181.0,22.71601832062438
2182.0,24.0
2183.0,23.587356133696286
2184.0,24.0
2185.0,22.468794782353207
2186.0,23.951575562897492
2187.0,24.0
2188.0,24.0
2189.0,22.557541059113422
2190.0,23.8586781781992
2191.0,24.0
2192.0,24.0
2193.0,23.917151878208642
2194.0,24.0
2195.0,24.0
2196.0,24.0
2197.0,23.26988584544258
2198.0,23.90176448164907
2199.0,24.0
2200.0,24.0
2201.0,22.8674409704006
2202.0,23.14922652746502
2203.0,22.598694052479246
2204.0,23.795051636605564
2205.0,24.0
2206.0,24.0
2207.0,23.534377707500624
2208.0,24.0
2209.0,23.914895413684857
2210.0,23.21927936221973
2211.0,24.0
2212.0,23.852917446645733
2213.0,24.0
2214.0,24.0
2215.0,22.907410898573147
2216.0,22.457418827662003
2217.0,22.689851114311242
2218.0,24.0
2219.0,24.0
2220.0,24.0
2221.0,24.0
2222.0,22.12822440513444
2223.0,21.956109309147454
2224.0,24.0
2225.0,24.0
2226.0,23.63246939359694
2227.0,23.282934193003758
2228.0,22.20131790313143
2229.0,22.70455476235988
2230.0,23.359606886730177
2231.0,22.58477286052763
2232.0,23.86189775109743
2233.0,24.0
2234.0,23.012537076336976
2235.0,22.983824207448954
2236.0,23.7356333929284
2237.0,24.0
2238.0,24.0
2239.0,23.101740697425477
2240.0,24.0
2241.0,24.0
2242.0,24.0
2243.0,23.343807122415313
2244.0,24.0
2245.0,24.0
2246.0,23.036229634390825
2247.0,24.0
2248.0,22.685708079615146
2249.0,24.0
2250.0,24.0
2251.0,22.513192248607943
2252.0,23.738177689013813
2253.0,22.746697470122335
2254.0,23.252165961631146
2255.0,24.0
2256.0,24.0
2257.0,24.0
2258.0,23.761657559944986
2259.0,24.0
2260.0,24.0
2261.0,23.17857098156381
2262.0,23.73787563033687
2263.0,24.0
2264.0,23.03625883195252
2265.0,22.383385981809642
2266.0,24.0
2267.0,23.280717046147203
2268.0,22.412352155446076
2269.0,24.0
2270.0,23.6924812153486
2271.0,24.0
2272.0,23.371889142863928
2273.0,23.625575221707546
2274.0,23.06438447754596
2275.0,24.0
2276.0,22.670299825543907
2277.0,24.0
2278.0,24.0
2279.0,23.522865912745804
2280.0,23.648727907067684
2281.0,24.0
2282.0,24.0
2283.0,24.0
2284.0,24.0
2285.0,23.432186505559343
2286.0,23.136974821261298
2287.0,24.0
2288.0,24.0
2289.0,24.0
2290.0,23.056214037157254
2291.0,22.368395925078776
2292.0,22.808358332685735
2293.0,22.936933096337746
2294.0,23.01335163452132
2295.0,24.0
2296.0,23.501374127648983
2297.0,24.0
2298.0,23.338647292170926
2299.0,24.0
2300.0,22.933013094624627
2301.0,22.900155456237055
2302.0,24.0
2303.0,24.0
2304.0,22.50649802959123
2305.0,23.778211994218978
2306.0,23.913048920447125
2307.0,24.0
2308.0,23.57444134130988
2309.0,24.0
2310.0,22.862499246349913
2311.0,24.0
2312.0,23.10029594374957
2313.0,22.464451348830096
2314.0,24.0
2315.0,24.0
2316.0,23.860127474237686
2317.0,22.599647000643838
2318.0,22.988770080115806
2319.0,23.42304272598088
2320.0,21.679353114745275
2321.0,24.0
2322.0,23.233904720427848
2323.0,24.0
2324.0,22.022896783590582
2325.0,22.601603350187556
2326.0,23.72367492475094
2327.0,23.500079420957636
2328.0,24.0
2329.0,21.617246616586428
2330.0,24.0
2331.0,23.753497715275305
2332.0,22.82825581031004
2333.0,23.107598876933707
2334.0,24.0
2335.0,23.882663763563215
2336.0,24.0
2337.0,23.335214373236056
2338.0,22.704599324394906
2339.0,24.0
2340.0,23.67154634663347
2341.0,23.28133715292909
2342.0,24.0
2343.0,24.0
2344.0,23.62346665410118
2345.0,23.63319609594788
2346.0,24.0
2347.0,23.880460905460495
2348.0,24.0
2349.0,23.89466804457817
2350.0,24.0
2351.0,23.87725402793592
2352.0,23.12267109770386
2353.0,24.0
2354.0,21.255738790726326
2355.0,24.0
2356.0,23.74752070562463
2357.0,24.0
2358.0,24.0
2359.0,24.0
2360.0,24.0
2361.0,24.0
2362.0,22.063147662498295
2363.0,23.852738030320314
2364.0,22.91677757642872
2365.0,22.827178937362547
2366.0,24.0
2367.0,24.0
2368.0,24.0
2369.0,23.356683580422143
2370.0,24.0
2371.0,24.0
2372.0,24.0
2373.0,23.83561178576697
2374.0,23.442703533996436
2375.0,24.0
2376.0,24.0
2377.0,23.455028343889435
2378.0,24.0
2379.0,22.860091416884003
2380.0,23.702036396719475
2381.0,23.422709796676916
2382.0,23.706031011146667
2383.0,24.0
2384.0,24.0
2385.0,24.0
2386.0,23.612408650871426
2387.0,24.0
2388.0,22.231394333272167
2389.0,24.0
2390.0,23.477061955681222
2391.0,23.10195626949619
2392.0,24.0
2393.0,21.524885169886588
2394.0,24.0
2395.0,23.932546715240992
2396.0,24.0
2397.0,23.92673474722374
2398.0,24.0
2399.0,22.423626260321296
2400.0,24.0
2401.0,23.536480762829058
2402.0,24.0
2403.0,24.0
2404.0,24.0
2405.0,24.0
2406.0,23.078099700339237
2407.0,23.074014536989385
2408.0,23.240126722278962
2409.0,24.0
2410.0,23.04222711917398
2411.0,23.964992231228678
2412.0,23.358413831769727
2413.0,24.0
2414.0,22.8659735208339
2415.0,24.0
2416.0,24.0
2417.0,23.30681466831451
2418.0,24.0
2419.0,24.0
2420.0,24.0
2421.0,23.14921178625398
2422.0,24.0
2423.0,22.168798372506245
2424.0,24.0
2425.0,23.622343147938466
2426.0,23.157981727051094
2427.0,21.494662529128995
2428.0,22.989008986540032
2429.0,21.898151265183017
2430.0,21.04146309090113
2431.0,24.0
2432.0,24.0
2433.0,24.0
2434.0,24.0
2435.0,23.71630197712265
2436.0,23.998755281296795
2437.0,23.809743229838094
2438.0,23.57253825640766
2439.0,24.0
2440.0,23.04926224304905
2441.0,24.0
2442.0,24.0
2443.0,24.0
2444.0,23.39582067195053
2445.0,24.0
2446.0,24.0
2447.0,24.0
2448.0,24.0
2449.0,24.0
2450.0,23.774036289081014
2451.0,24.0
2452.0,23.77411947183729
2453.0,23.506358725775144
2454.0,22.61824756265994
2455.0,22.458873419577053
2456.0,24.0
2457.0,23.04200792141584
2458.0,24.0
2459.0,24.0
2460.0,24.0
2461.0,24.0
2462.0,24.0
2463.0,21.904619029588382
2464.0,24.0
2465.0,22.608393645995104
2466.0,23.814342613362502
2467.0,23.28220581831631
2468.0,23.794453240882323
2469.0,24.0
2470.0,23.903854908162746
2471.0,23.97550960192522
2472.0,24.0
2473.0,24.0
2474.0,23.94002447370998
2475.0,23.666118803526114
2476.0,24.0
2477.0,24.0
2478.0,24.0
2479.0,24.0
2480.0,24.0
2481.0,23.46408857342409
2482.0,24.0
2483.0,23.8423686528435
2484.0,24.0
2485.0,24.0
2486.0,24.0
2487.0,24.0
2488.0,24.0
2489.0,21.245010066158358
2490.0,23.700789079370164
2491.0,23.86544034508253
2492.0,24.0
2493.0,24.0
2494.0,24.0
2495.0,24.0
2496.0,23.457976762637227
2497.0,24.0
2498.0,23.599056397596136
2499.0,24.0
2500.0,24.0
2501.0,24.0
2502.0,24.0
2503.0,23.316443318260824
2504.0,24.0
2505.0,24.0
2506.0,24.0
2507.0,24.0
2508.0,24.0
2509.0,23.578490187741277
2510.0,22.712963540479784
2511.0,24.0
2512.0,24.0
2513.0,23.44190151314971
2514.0,24.0
2515.0,24.0
2516.0,23.293684795554963
2517.0,23.930248782828762
2518.0,24.0
2519.0,23.674441502943967
2520.0,22.61293998360456
2521.0,23.640439433640367
2522.0,24.0
2523.0,20.722881640553943
2524.0,24.0
2525.0,23.456011266359404
2526.0,22.495113638655
2527.0,23.901111394164154
2528.0,24.0
2529.0,24.0
2530.0,23.872151226698442
2531.0,20.89701731837202
2532.0,24.0
2533.0,22.604206506461544
2534.0,24.0
2535.0,23.573096294021507
2536.0,23.22432404515268
2537.0,24.0
2538.0,24.0
2539.0,22.712178750385203
2540.0,24.0
2541.0,21.973155099142254
2542.0,24.0
2543.0,23.937379232795177
2544.0,24.0
2545.0,23.140715759104797
2546.0,22.105137514808728
2547.0,24.0
2548.0,22.978453966936794
2549.0,23.58963532902023
2550.0,23.03130782861631
2551.0,24.0
2552.0,24.0
2553.0,24.0
2554.0,23.909224376702987
2555.0,24.0
2556.0,24.0
2557.0,24.0
2558.0,23.070414120202333
2559.0,23.95526572252232
2560.0,24.0
2561.0,23.504815852265235
2562.0,24.0
2563.0,23.957617804517525
2564.0,23.908488221176654
2565.0,24.0
2566.0,24.0
2567.0,22.821051381724594
2568.0,24.0
2569.0,24.0
2570.0,24.0
2571.0,24.0
2572.0,23.555744920869024
2573.0,23.031549850339754
2574.0,23.276900594360693
2575.0,24.0
2576.0,23.764879617807708
2577.0,22.919767629321335
2578.0,22.264645160745115
2579.0,24.0
2580.0,24.0
2581.0,24.0
2582.0,23.486991073004504
2583.0,22.081322395878185
2584.0,23.42863683351077
2585.0,23.16590396448263
2586.0,24.0
2587.0,24.0
2588.0,24.0
2589.0,24.0
2590.0,24.0
2591.0,24.0
2592.0,23.71471815525389
2593.0,23.253818700725855
2594.0,23.751852444028835
2595.0,24.0
2596.0,23.777905742919003
2597.0,24.0
2598.0,23.821115773532362
2599.0,23.1699477253643
2600.0,23.05054589056927
2601.0,22.275227033286683
